run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_acc_train_max,Q_auroc_train_max,Q_auprc_train_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min,Q_J_w_max,Q_J_w_min,Q_J_w_mean,Q_J_xi_max,Q_J_xi_min,Q_J_xi_mean
2,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.8133333333333334,0.8688,0.863035852817242,0.9,0.9696,0.9704006114023278,0.17333333333333334,0.2088888888888889,0.28620817555112854,0.6777946244445596,379.414384350755,174.5739266935085,306.8730171566093,33.889115538664036,11.854751851453901,21.903406382483563
2,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.8333333333333334,0.896888888888889,0.8895025323223635,0.92,0.96,0.9677078582744487,0.19333333333333336,0.20337777777777788,0.249955761207441,0.6932454282205986,410.17089834844023,107.78366702836257,281.96637191482756,40.556754157653025,13.719578391225951,19.686405362075007
2,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.82,0.8935111111111111,0.886865419005854,0.92,0.9712,0.9752337817105434,0.22666666666666668,0.19342222222222216,0.28811619158625823,0.3759855743460223,403.61366993242416,161.3196131500759,291.874364430213,45.99549084434773,12.761392636565494,19.944173069302796
2,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8066666666666666,0.8963555555555556,0.8902785627715193,0.92,0.9712,0.9725112858156337,0.14666666666666672,0.12586666666666668,0.17390589155673775,0.4372642591877196,404.0294270220607,185.17745594451856,284.61943347386034,26.85794054398024,11.388834888617062,17.865505201662774
2,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.82,0.92,0.9189118573049551,0.9,0.9632000000000001,0.9672091850178808,0.16666666666666674,0.17884444444444436,0.2783952251465567,0.42222425496844285,377.1355491797225,197.06667211857368,287.7435500582395,39.176529338117646,11.957923812244914,19.58774330419998
2,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.8266666666666667,0.8920888888888888,0.8794528305405401,0.92,0.9792,0.979842862451558,0.20666666666666667,0.2035555555555555,0.18174238510500496,0.331182459181815,356.8187172984093,182.45553864190353,276.36918492921984,27.063128141178886,12.168770951486382,17.763157885781858
2,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.84,0.8979555555555555,0.8913530406936649,0.94,0.9872000000000001,0.9883275362318842,0.18666666666666676,0.16266666666666652,0.23218710419318045,0.48881963681251217,345.41422163365735,87.59070327424621,242.9101723937175,30.203287498162222,11.565227171534598,17.591546977753985
2,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.8133333333333334,0.8915555555555555,0.8864151845161001,0.9,0.9664,0.9732161696929313,0.16666666666666674,0.15164444444444447,0.16305570735547859,0.541552490722746,357.89337515735394,172.80282434257597,252.89957583769962,49.442183427003016,11.211795738489101,20.255963397993007
2,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.8266666666666667,0.9061333333333333,0.9100492230827611,0.94,0.9696,0.9733290198057816,0.21333333333333337,0.16266666666666663,0.2092730923070959,0.3243393764696765,322.8485701537245,115.96057600285101,221.01139443751177,30.307348492645687,11.503681951077672,18.579659588884667
2,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.82,0.8755555555555556,0.8648469708371879,0.96,0.9855999999999999,0.9834053122570285,0.18666666666666676,0.18933333333333335,0.29192156963969607,0.3001204747996838,296.0642880910991,104.64131229691958,210.58807576673357,29.41028829602603,11.20344114475075,19.007069351025557
3,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.1,50.00000000000001,50.0,50.0
3,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.8666666666666667,0.9264,0.9082750809912243,0.88,0.9503999999999999,0.9581092016376795,0.15333333333333343,0.15164444444444447,0.16675216011548688,0.15267775231432368,207.45303401260475,93.0393315316374,169.50884660747946,36.2926880804238,26.346938382763597,29.074098089467732
3,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.8466666666666667,0.9038222222222223,0.8912019800987121,0.9,0.952,0.9531473621936151,0.15333333333333332,0.1651555555555556,0.17966146320155518,0.10483625320133061,312.79750972286,115.74933700755884,224.68790340159862,30.390755607724138,17.560567999632276,20.703873255122026
3,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.8666666666666667,0.9248000000000001,0.9038378786002869,0.9,0.9648000000000001,0.9706249489973628,0.12,0.14026666666666665,0.1865109430746983,0.08917641996250847,409.2342599293595,150.49064223684377,255.34741371600003,30.614275335918627,13.804544741133212,19.183596190255194
3,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.84,0.9084444444444444,0.8834827972580258,0.92,0.9616,0.9646611704085389,0.15333333333333332,0.12408888888888892,0.17964475440583982,0.18442265243282546,411.16668307062065,154.59669614520155,311.05791711675016,29.938207885343747,13.75453076655058,20.277822325251087
3,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.8133333333333334,0.8935111111111111,0.8712615853701915,0.94,0.9808,0.9791811364328528,0.17333333333333334,0.15342222222222235,0.21742228962669397,0.37570207856559834,491.97079125739134,246.41809598297607,352.6730273295408,42.156208822492005,11.214768009008786,21.042063850165725
3,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.8533333333333334,0.917511111111111,0.8996443124141158,0.92,0.9728000000000001,0.9715463881745751,0.20666666666666667,0.16426666666666667,0.2140232240034382,0.31212220825446063,472.68972261700696,270.4493023156875,365.4261399173405,40.03662012558982,11.591799936021344,19.54233547967238
3,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.8466666666666667,0.9182222222222222,0.8947662027669159,0.9,0.96,0.9641698559259201,0.15333333333333332,0.1233777777777777,0.1608842268820535,0.38087215867341606,443.25697652523866,275.5584736311805,372.4976239101496,38.86111361648743,13.875400811741144,18.295216533438612
3,8,5,3,1,0.8,31,0.94,0.8,0.1399999999999999,0.9792,0.8864000000000001,0.09279999999999988,0.9730285615567484,0.8541816915999213,0.11884686995682714,0.2673566961828829,132.7749073934835,9.832595053952126,0.8466666666666667,0.9189333333333334,0.9067907366047039,0.94,0.9728,0.9742875017455663,0.18000000000000005,0.12693333333333345,0.17676305978077234,0.3015602284132972,470.1249233592792,252.68417469841023,378.90622988875367,41.608397990603564,11.290025351512133,18.5095446174248
3,9,5,3,1,0.9,31,0.94,0.8,0.1399999999999999,0.9792,0.8830222222222223,0.0961777777777777,0.9730285615567484,0.8490021331204723,0.12402642843627609,0.2793313853381394,128.42888161940573,9.66319555756844,0.8466666666666667,0.9224888888888889,0.9085816744353962,0.92,0.9631999999999998,0.9626642195144013,0.18000000000000005,0.18400000000000005,0.26361555380527324,0.31764008508508446,539.2860151424385,281.4133226781686,391.25903403294785,38.73754900062121,12.134928212756336,19.979928536724895
3,10,5,3,1,1.0,31,0.94,0.8,0.1399999999999999,0.9792,0.8856888888888889,0.0935111111111111,0.9730285615567484,0.850738510602184,0.12229005095456447,0.2814507240963103,124.71810226269153,9.457329041394205,0.84,0.9203555555555555,0.8943484984603902,0.96,0.9792000000000001,0.9800001332001332,0.19999999999999996,0.1802666666666668,0.23634624268889282,0.4765247488282071,555.676593409617,225.88020573527777,374.60771714607074,33.96980881383865,10.594633850743959,18.441666059351583
3,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.8266666666666667,0.9079111111111111,0.9116913924909629,0.94,0.9792,0.9779496093392567,0.1466666666666666,0.13973333333333338,0.19834081309470508,0.49222558758204116,472.26122290288805,307.57539654836376,382.32449575152657,27.954793848544025,10.09377580361791,18.302431506595827
3,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.8466666666666667,0.9157333333333333,0.915633680277566,0.94,0.9776,0.9741176132458002,0.18666666666666676,0.14151111111111114,0.23796781380133047,0.4688103653021599,496.43573088366287,174.25893119525307,377.9662875681835,34.54061985320479,10.374196746892487,17.173257187166836
3,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.8533333333333334,0.9198222222222222,0.9064796944150209,0.96,0.9855999999999999,0.9834053122570285,0.18666666666666665,0.16977777777777792,0.21847616857014018,0.5442074415058282,463.34639094317004,240.1776436691698,348.44897789965046,42.81956921515411,8.73815977426736,18.808218184068664
3,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.8133333333333334,0.9020444444444444,0.8837194925958799,0.94,0.976,0.980897435897436,0.16666666666666663,0.15075555555555564,0.18786680153828972,0.4487137971520292,431.7876140040486,235.5539869744421,340.62432458236185,23.379286702087782,11.012870876237375,16.053650320734793
3,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.8333333333333334,0.9093333333333334,0.9024031559918116,0.92,0.9696,0.9659488971351485,0.16666666666666674,0.17653333333333332,0.2534668432956192,0.4420222927466467,481.83608206689706,195.8924959218713,333.3098352543229,33.301639638416894,11.895538370266637,19.62955594339384
3,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.8333333333333334,0.9112888888888889,0.9002440938558995,0.94,0.9776,0.9798215617715619,0.18000000000000005,0.13742222222222222,0.2053177626033762,0.40686208522118184,438.00777932191266,251.71560122556883,349.1295734415999,26.92432471758407,10.531323622977418,17.522748738102145
3,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.8066666666666666,0.9073777777777778,0.8888416726549124,0.88,0.9616,0.9663271337358295,0.18666666666666665,0.18879999999999997,0.288782635724506,0.4500857749623848,507.0268627548753,220.44172369214726,323.03903499711095,43.60289931269358,12.988332171657763,21.109454433044867
3,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.8466666666666667,0.9160888888888888,0.9051156603450878,0.92,0.976,0.9763666525045835,0.16000000000000003,0.17546666666666655,0.23973540691806938,0.46572250988212893,455.0769412715896,227.92403644502025,318.45478731643186,43.45998931857497,10.200825824501107,18.889740047633683
3,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.7866666666666666,0.8853333333333333,0.871445862598147,0.92,0.9712000000000001,0.9760387805431285,0.19999999999999996,0.15857777777777793,0.23871867657914658,0.32858428288455477,372.03371736578015,201.77799638550874,289.5394012990505,38.20035018627971,12.336843210423565,19.726924986058044
3,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.8133333333333334,0.9068444444444445,0.8891214941686372,0.88,0.9696,0.9682346114208629,0.16666666666666663,0.12284444444444442,0.209476177083452,0.43827757275117607,348.0258364414476,178.18999077073764,266.12901644790145,30.16665895703459,11.759425834210237,20.905438778678935
3,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.8333333333333334,0.9059555555555554,0.8826717001102118,0.96,0.9808,0.9758857044138913,0.23333333333333328,0.20977777777777773,0.2907222319341659,0.4367798456926623,415.5043283990958,197.6774318149976,298.94344941858856,32.009459068478826,9.026732384958027,19.930835630653792
3,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.82,0.8887111111111111,0.88040947673356,0.92,0.9792000000000001,0.9805212591756072,0.18000000000000005,0.15733333333333344,0.18885264931295642,0.34952441651014954,356.3010576815585,204.5947366292192,272.48237047597274,29.873138170248613,10.239178978067413,18.915302295421593
3,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8133333333333334,0.8860444444444445,0.8914231730199236,0.92,0.9696,0.9675901373988331,0.20000000000000007,0.19537777777777776,0.2801225380161857,0.40007629439789893,357.2017793327294,118.26715651802267,260.64233558673203,29.400082727888545,10.470731626396727,17.62356522822047
3,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.8066666666666666,0.9057777777777778,0.9016460028268378,0.94,0.9952000000000001,0.9954370370370371,0.19333333333333336,0.18115555555555551,0.2098797260324603,0.42096861785085105,394.5729514517635,177.31242196390963,281.5755822400398,32.34998367892007,11.014285047759122,18.85235292739094
3,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.7933333333333333,0.8912,0.894948732914046,0.96,0.9696,0.9698658266218908,0.18666666666666676,0.20711111111111102,0.2846237621836589,0.41028719175658646,369.6512226352276,125.60411507827112,256.4624499176676,38.070019044712694,10.28305039170703,19.724656259345448
3,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.8,0.8940444444444444,0.8850876170716602,0.94,0.9632,0.9640578018816409,0.20666666666666667,0.21528888888888886,0.3021136159044354,0.34372245393682876,325.25509511825805,154.96628588358408,255.56159037701792,30.71779316240182,12.970233098192114,19.647193078108124
3,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.8266666666666667,0.898488888888889,0.8942506858363889,0.96,0.984,0.9837540177962967,0.14666666666666672,0.16480000000000006,0.1876604621489295,0.23523896800231087,323.175671726092,110.53031157824717,225.96199428100311,28.811296859050458,11.795863706388221,18.64932384086848
3,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.7866666666666666,0.8784,0.8825570175521154,0.94,0.9648,0.9666103896103897,0.18000000000000005,0.15875555555555565,0.1773362740197184,0.3875439527307623,299.45850842453336,140.74567578716383,213.1032824970821,32.30092957701599,10.024108054378758,21.455342420888627
3,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.8066666666666666,0.8947555555555556,0.8875610561632561,0.94,0.968,0.9788113695090439,0.20666666666666667,0.16746666666666654,0.218351228987541,0.5041869402803347,346.28547086295424,121.96596649444267,233.91233277263782,30.01878347339247,10.83666432153365,17.885681182203125
4,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.1102230246251565e-16,0.5,0.0,0.15,50.00000000000001,49.99999999999999,50.0
4,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.7933333333333333,0.9006222222222222,0.861852032128188,0.86,0.9600000000000001,0.963581755154169,0.18000000000000005,0.1664,0.20162487128330608,0.1186672710302129,207.3546661440291,116.25724438505334,163.83751180275644,45.272038377725664,25.70980697862094,30.447952764391765
4,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.86,0.9235555555555555,0.8981822905522236,0.88,0.9584,0.9637810768751947,0.12,0.12053333333333338,0.16609870558627216,0.12382029721868548,324.48986804178185,126.9376918516456,208.8089351385118,29.176422077631287,17.52964774784505,21.480667838654718
4,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.84,0.9013333333333333,0.8749333490881028,0.9,0.96,0.9605783606451209,0.10666666666666669,0.12355555555555564,0.15196362713914824,0.14053007953892377,330.5187144403508,160.28100830422056,228.6603421140676,27.63753707457319,15.261214621062354,19.407057926843137
